Symbol,Average Return,Risk,Return-to-Risk
WAT,0.00485535587441548,0.08410195949006669,0.05773178061313717
PTRS,0.0050066161109138104,0.08672691584175624,0.0577285155631383
PAAS,0.007905200032712386,0.13697508277265605,0.057712686663113875
FINV,0.010564921125163525,0.1833273955886127,0.057628708962141395
BSIG,0.007352376326405712,0.12782267646203302,0.05752012498806953
XPL,0.008765180219615747,0.15248602951275983,0.05748185750277069
HSTM,0.004519157450554931,0.07872085618513774,0.05740737168720142
YELP,0.00760965719251695,0.13272933101409817,0.057332144555966094
SBRA,0.005948595623641988,0.10377440578780088,0.05732237711681767
MBWM,0.005092576435049355,0.08884150772972418,0.05732203972204204
CTRA,0.00629145273560995,0.10985788984857713,0.05726901130434772
VET,0.011700421872875469,0.2049440119685138,0.057090820856347056
CSGS,0.004279047694101825,0.0749851986357061,0.05706523116502418
RM,0.007484297562205899,0.1312231600098949,0.05703488287922304
EPR,0.007369265152300824,0.12931268536863968,0.05698795235202798
ARCO,0.006484335452853714,0.11385120184654539,0.05695447520697797
SIFY,0.010733157288849424,0.18848665743920934,0.05694385711259736
WEYS,0.005811283204414947,0.10215164464995502,0.05688878749166087
COLL,0.008661231856126833,0.15230232756338846,0.05686867689216381
FOR,0.006833766301493489,0.12020135599751791,0.05685265565252527
STC,0.005202861968299381,0.091523112027612,0.05684752029334085
PPG,0.004507893264089955,0.07939728421327721,0.056776416331581814
EVO,0.0070816799754747535,0.12483678129710718,0.056727511730862414
BDX,0.0034925220983058163,0.06159219443661792,0.056703972479821806
PTY,0.0035956110954133546,0.06344436710330104,0.056673448874648376
WRLD,0.008908277663776663,0.15760308287330313,0.05652349878801555
ETD,0.0055962936245101975,0.09903237026981884,0.056509741302392384
QRTEB,0.015683760526364242,0.27781403097600216,0.056454169975738266
RMT,0.0043925989381062396,0.07782084269139343,0.056445018920259486
MSGS,0.00485519273902174,0.08613239604367243,0.05636895015157794
VVR,0.0022307242671642386,0.03960957826400131,0.05631779900044039
SAFT,0.00330093020301156,0.05863500638193094,0.05629623678234612
NEM,0.0052823325081706295,0.09392376480677038,0.05624063855444878
CT=F,0.004836082971098766,0.08610200056086811,0.056166905990529134
ETO,0.004704688480293096,0.0838650809701706,0.05609830010140305
APTV,0.0072779298385391485,0.1300144591045594,0.055977849607374355
STKL,0.01205135366677912,0.21547124074258825,0.05593021892502219
ISDR,0.007044842423255142,0.12618362447113066,0.05583008455163625
ESNT,0.005231076721394043,0.09373577646229354,0.05580661854866389
PNFP,0.006165172217639462,0.11060467876845195,0.05574060958620106
TRMB,0.005476847166409644,0.0982698768852244,0.05573271627078967
PFBC,0.006023284297201205,0.10807788107311009,0.0557309621302319
MTNB,0.016698620463370496,0.3007724093377685,0.05551912324716555
SVM,0.0078103847199206804,0.1409220709955453,0.05542343129606416
HELE,0.005613731692702099,0.10141392770040661,0.05535464230599552
SJW,0.003557363770343397,0.06433954972270914,0.05529046730471286
PDCO,0.0060255019546134655,0.1090451983129485,0.0552569214218942
GGN,0.003484849831476378,0.06319280870372736,0.05514630387477663
TGNA,0.004565703881439438,0.08279547598555552,0.05514436419492255
TRUP,0.010773508897785276,0.19558984710576707,0.05508214796016175
BJRI,0.009423775644467966,0.17112141663418626,0.05507069675921152
BIO,0.005371276391885649,0.0976082106280724,0.05502894026356482
NNN,0.004135237333331261,0.07518455062525226,0.05500115780358682
BXMX,0.002817181795526068,0.051274106129725446,0.05494355744395603
GSBC,0.003744174833363342,0.06826613654645546,0.054846736944244856
IDCC,0.005858886866006367,0.10683536295720021,0.05484033286200864
PRGS,0.0046805574734537034,0.08543090466938233,0.054787637934626404
FXNC,0.0036471095824369437,0.06663356169680518,0.054733823160045915
CPT,0.0035805564722845547,0.06542578214167193,0.05472699530792426
AX,0.006221310966557843,0.11371598161277936,0.054709205147103916
DK,0.008387877618763905,0.15338717945096805,0.054684346167569925
NXP,0.00174120199010989,0.031859231100085476,0.054652982196585986
OSK,0.005724581410944067,0.10494078071396093,0.05455058912271357
UHS,0.005587505711773579,0.1025209381971719,0.0545011176256258
NGL,0.014345792210704911,0.26340085694509724,0.054463726417166215
LKQ,0.005336990855631563,0.09824893812069384,0.05432110471336942
FFIN,0.004118106846226317,0.07582008645165848,0.05431419349346096
FSBW,0.00442247528465137,0.08144484319069514,0.054300249241030225
HPE,0.004931123406065342,0.09121530915744551,0.05406026084452333
CIK,0.0027960746995030258,0.05172737186326248,0.05405406458488254
NVEC,0.006203487012488825,0.11482379444662198,0.05402614538550747
ETG,0.00397000958913626,0.07350212957831599,0.05401217096582546
HDB,0.004442394592532236,0.08238274051930293,0.05392385060911329
BURL,0.006210959292780392,0.11536756742386624,0.05383626812517435
TAST,0.012370142114532998,0.23000354755407199,0.0537823970372669
BVH,0.008976037239490448,0.16697776743552226,0.053755882458762096
CALM,0.004047043837752108,0.07539702798024335,0.053676437204031105
IZEA,0.02030412611243387,0.37884344198967623,0.05359503125036852
JCE,0.004224672735255779,0.07892040909365892,0.05353080126893591
NVCR,0.010355544214928776,0.1934776098885307,0.05352321760070828
FLT,0.004891956600207542,0.09143133512501847,0.05350415799483332
REG,0.004366741373265987,0.08170667782288403,0.05344411851784984
SSSS,0.007861754092014606,0.14722655271059046,0.053399023119618874
TCI,0.007268555792010606,0.13619895522368747,0.05336719198816932
MLP,0.004679842100923213,0.08782058331512214,0.05328867019854302
BPT,0.013884429126855924,0.26064966917115795,0.053268546900547144
IFRX,0.017010475720989297,0.31933656611439865,0.0532681738517082
CFFI,0.004079648525557033,0.07676640653820625,0.053143669340919485
OLED,0.007264573060494714,0.1369779230779913,0.05303462702057816
AVB,0.003530227618713312,0.06657462195672294,0.053026626587653
RCKY,0.007924141117814941,0.1497178398809043,0.05292716702377177
RY,0.0032593450861653312,0.061618278852257534,0.05289575020393347
RNP,0.0038796880564165716,0.07345053023421232,0.052820422725954164
IOR,0.004375819524555896,0.08319834405672408,0.052595031477699734
MTN,0.004845487145421695,0.09220127754406121,0.052553362323056
AY,0.00407777543487388,0.07759635909973947,0.05255111814759838
PLYA,0.00787658861372736,0.14997995802083297,0.05251760780352573
MHNC,0.0035101288081253543,0.06706297955180023,0.052340782225670276
TTWO,0.004629239134582045,0.0885003110104034,0.05230760300986816
SKYW,0.008039397697002902,0.15391699479925594,0.05223203394458274
DXYN,0.01833608199648475,0.3511784073759436,0.05221301085535024
WVVIP,0.004138076264050631,0.07926043400598445,0.052208599611480694
MBI,0.006749865703892705,0.12929405973630348,0.052205536106292305
OCN,0.011296185477451207,0.2165781490015874,0.052157549270441
CHTR,0.004842671499019863,0.0930417487137243,0.05204837146730816
VERI,0.019031851145263644,0.3659135353584494,0.052011880693672664
CLWT,0.010928567243220676,0.21033821649127998,0.051957116616864266
FT,0.0024676196571975185,0.047651914216462636,0.05178427137235576
O,0.0034997586424236394,0.06761616566533384,0.05175920000766817
ALT,0.02318239711478541,0.44889263905717686,0.05164352252127841
ACRS,0.018240776545583585,0.3539969957557198,0.05152805465663011
AFMD,0.017091803823587624,0.3329139848994828,0.051339999515935555
BPTH,0.04429505173643877,0.8629186157392689,0.05133166781723775
FUNC,0.004767925529797218,0.09289068981131056,0.05132834667803991
FCPT,0.0038759790031989956,0.0757252488825917,0.05118476413604809
ECF,0.0034841280165196368,0.06807972947863428,0.05117717187188698
FDBC,0.005343520129738644,0.10454838221094444,0.051110500389735046
ACTG,0.006483698561439652,0.1269995668253191,0.05105291871079861
CL,0.0025233914386018686,0.04949499741084483,0.05098275726041294
CENTA,0.004578012824928585,0.08979559339486709,0.05098260005696754
SUP,0.02150876777097081,0.4226330862178848,0.05089229516659789
JMSB,0.004543906010228936,0.08931516260060793,0.05087496767539902
IIIN,0.005953428404006941,0.11714975630908092,0.050818956791508565
ALGN,0.007928768140891308,0.15625514113152658,0.050742446510718825
BCML,0.00479917179846592,0.09459475783500709,0.0507340143186018
CFBK,0.00387347376242355,0.07640520212079528,0.05069646640420709
TD,0.0033681845052099435,0.06646263608130469,0.05067786509535366
SFL,0.004586065179044535,0.09051929136592961,0.05066395361520335
ACAD,0.007827559027342838,0.15452363503877478,0.05065606323187168
RZB,0.002174556564572828,0.04304784570914954,0.050514875454281793
HP,0.007893451107292303,0.1564756768461394,0.050445227439749864
ZOM,0.02337923711623487,0.4638373957199378,0.050403950461879336
AMSWA,0.005305719556438468,0.10546348330625901,0.05030859393322907
BBY,0.005473895086759882,0.10891627372253884,0.050257825572553795
THW,0.003247049773369635,0.0647371978418345,0.05015740380519413
MXF,0.003940183870357258,0.07884785495094314,0.04997198557663651
FENC,0.006832638315659277,0.1368328663544204,0.0499341897725184
LFUS,0.0046672349845572935,0.09356678320565974,0.04988132352801649
ZIONL,0.0016010290802500862,0.03211800154266034,0.0498483405987617
RGA,0.00434924062000683,0.0872576879801637,0.049843638087173965
FRPH,0.0033480298734564783,0.06720573221231887,0.04981762363483008
SCHW,0.00469371550966326,0.09449845203602869,0.04966976081125354
XTNT,0.016551305618544846,0.3332322436861796,0.0496689799145967
PNW,0.003223546729874029,0.06490825057153399,0.04966312759148281
APOG,0.005125498637185788,0.10329168502996383,0.04962159960599863
LXP,0.0036278262053778217,0.07331315593897728,0.04948397267739325
ICAD,0.011010031656518721,0.22257393975625728,0.04946684984134219
QGEN,0.004214135123621628,0.08555807367370717,0.04925467513087163
LZB,0.004543507199377911,0.09248480697860824,0.04912706581556499
OLP,0.004362608814852012,0.08889419059611452,0.04907642204284492
MEOH,0.00722021400078607,0.1471432886581675,0.04906927163738702
BGT,0.0020407954180899817,0.04159788038553657,0.04906008188820021
HSII,0.005211160247013327,0.10627023198221444,0.04903687655340279
RFI,0.003483595137197867,0.07116144270118677,0.04895340798282847
RVTY,0.004421698676211585,0.09037009526396987,0.04892878184200051
SITC,0.006293277540126964,0.1286813270606315,0.04890591108966202
CLW,0.007517526511759073,0.1540356887513522,0.04880379717647142
SA,0.005697712920058912,0.11692381012787298,0.04873013386946289
CVV,0.010726644962652394,0.2204322631829344,0.04866186468244199
FLR,0.009005634460272145,0.18519985375083237,0.04862657436213915
WHLRD,0.005505510955478335,0.113489532281116,0.04851117847451399
KEX,0.004906749846628776,0.10121963847251743,0.04847626330893316
SSNC,0.004459158384919675,0.09202279666093272,0.048457105703382325
ICHR,0.00745240803389867,0.1538260966997917,0.04844696832191518
MANU,0.006362745579108359,0.13150001596311425,0.048385892066302935
FRA,0.0020284447128265147,0.04192479369803136,0.04838293844536588
ANIP,0.005872756834377007,0.12157576416004329,0.0483053252837964
LIQT,0.011771686674409948,0.24372409049658697,0.04829923316330847
GALT,0.011876742262799065,0.24631808545418182,0.04821709392917591
NTG,0.011056665882056128,0.22943290311864875,0.04819128264413885
MODG,0.006501159475891714,0.13559668952549003,0.047944824454358076
KNX,0.004353678175231206,0.09086368327883317,0.047914392396696974
AWX,0.006580013442437568,0.1381411730381661,0.04763252908399454
EVRG,0.002914799195832163,0.06146932723594889,0.04741875870291795
MBOT,0.027050567148422706,0.5713773105257861,0.04734273946497902
ZWS,0.00499659439651143,0.10555122069975044,0.04733810147705135
BGSF,0.007662376261284242,0.16207341814669426,0.047277192946896134
CNTY,0.00941243544214617,0.19913691657128446,0.047266150366332645
TACT,0.009453503623363299,0.2000310688010052,0.04726017653171582
CNO,0.004192115691509965,0.08873499832133541,0.04724309202473963
EVT,0.003468775930837002,0.0734428583293082,0.04723094947208431
KOP,0.006518763767067407,0.13805690068544754,0.04721794951720617
FFIV,0.004087231258080332,0.08661066187356653,0.04719085583304784
LGL,0.006242891257630848,0.13230558533976575,0.04718539464225087
SCKT,0.019756713363229716,0.4194196339519183,0.04710488437814668
MGA,0.005175940282869328,0.10993905878137579,0.04708008546045655
QQQX,0.003073588617934578,0.06537215240064062,0.047016787807409845
LITE,0.0060258115853912735,0.12862729447637525,0.04684706780097924
SLAB,0.005298160943701459,0.1131774967336469,0.04681284793009874
SCU,0.007750975012171428,0.16584555336871482,0.04673610389142683
GLDG,0.008256100141324895,0.17665554934769448,0.04673558329648162
POR,0.002866065237123748,0.06138420405109995,0.04669059868786212
GBX,0.007218495176034797,0.1551023017067238,0.04654021956220828
SVT,0.004614873377975985,0.09923909560717975,0.046502573907395706
MRIN,0.03416268691716423,0.7355434204037681,0.046445506777031624
HXL,0.005428315349222742,0.11699854877145809,0.04639643317137439
ADAP,0.02087192458505727,0.4501431122518346,0.046367308566926106
PM,0.0034219830153022156,0.0739490784391345,0.046274856800531436
FDX,0.004808380882728295,0.1040771222715136,0.04620017135162827
HYT,0.0020744542187758484,0.04498505936331012,0.046114293237273715
MYE,0.005332170557193821,0.11576926842454348,0.04605860112754572
FOF,0.0029724452225413775,0.06456870142304755,0.04603538799806766
BLX,0.0041236115136573,0.0896432523350092,0.046000244371397804
WNC,0.005722229173761461,0.12475914904389362,0.04586620875193872
SON,0.00254645151406471,0.055618196664356585,0.045784503396109316
ARMK,0.005518266676232736,0.12086457227432008,0.04565661030684997
GILT,0.006762002019212581,0.1487330795783217,0.045464008668305446
GBDC,0.0027269657068586793,0.06002618168677567,0.04542960471962613
TGB,0.008008095017317486,0.17630206591307523,0.04542258183897761
SSTK,0.006359038794658728,0.14011761038139287,0.045383580103526985
BHR,0.009282996332433603,0.20487682442795824,0.04531013382481348
SPH,0.003372500085329076,0.07444110910193162,0.04530426972428821
OCUL,0.009863528920843143,0.21782572945785694,0.04528174401340157
BETS,0.024439697701689477,0.5423684580862581,0.04506106012861573
VTR,0.004643157221464,0.10321190651514406,0.044986643287930346
MESO,0.012796799794919397,0.2848875478966173,0.044918775458600325
TOON,0.03304147175199217,0.7358451863709295,0.04490274906186098
WOW,0.007570860224289051,0.16860798423607945,0.04490214540308232
OTEX,0.0033945611486063515,0.07565974436627303,0.04486614615261046
GILD,0.003132188051225934,0.06993460389811217,0.04478738530912713
FTV,0.00336585537118201,0.07517476898764935,0.044773737472143006
PLSE,0.011985807007572038,0.2681180037680059,0.0447034769733068
CTLT,0.005549537514639449,0.1246120790686762,0.04453450705674358
FF,0.005593294461365805,0.12598667445717884,0.04439592111995059
OEC,0.006068997904686699,0.13719553730797115,0.04423611746979241
EBAY,0.004309244672144469,0.09746942052454081,0.04421124747591465
WAL,0.0062984284059273065,0.14299187878781,0.044047455417197054
TRN,0.004736479138317316,0.10754136567757695,0.04404332331540124
DVA,0.004217622265747793,0.09586809931823682,0.04399401151938226
EVBG,0.007505053213204588,0.17084000740417535,0.04393030255172632
PKBK,0.0037050474577295465,0.08436604431406025,0.043916334917128166
NBHC,0.003689451904348665,0.0840898606253707,0.043875110232202266
XELB,0.011033507480878599,0.2516328998601768,0.04384763473698994
ICMB,0.007260505121050986,0.16562601858529838,0.043836742457899404
GAB,0.0027516929816158455,0.06291903808712611,0.04373386919560791
GMED,0.003936490840723542,0.09003575153574239,0.04372141925378203
COTY,0.010068163970372235,0.23114001065488268,0.04355872417694531
LAB,0.010717310982649008,0.24653869704714684,0.04347111066543636
G,0.0035394642289747437,0.08142505235978065,0.04346898314950348
GHC,0.003506533630214409,0.08074879302679593,0.04342521415831925
ALV,0.004832670219187373,0.11134528835054014,0.04340255695394164
KWR,0.004432329375110221,0.10217598397931021,0.04337936570307687
OIS,0.01042010647548768,0.24061776095025386,0.04330564142204768
ALDX,0.01064341505069829,0.24597742755533536,0.043269885194258055
WULF,0.012978414815012941,0.3002703985205464,0.04322242511735594
MFC,0.003420048871891134,0.0792336622711819,0.04316408927541193
ZUMZ,0.006065408891772635,0.14058922235612187,0.04314277289626477
STEW,0.0023401609345171078,0.0543685451025483,0.04304255208785093
FITBI,0.0013055920092622313,0.03035232000819678,0.043014570514202884
LGI,0.00270243726164337,0.06284096700800006,0.04300438695189608
CNK,0.008363687684990883,0.19466753716111715,0.04296395694403147
NM,0.012638606688570326,0.294478351582651,0.04291862753457128
TPZ,0.0041881483231644544,0.09788501898224976,0.042786407631222136
MIDD,0.005151575802406358,0.12046980038110186,0.042762383486230855
STRA,0.004452962254325435,0.10423993429795553,0.042718390838555734
STGW,0.008165816602664569,0.19125461615822348,0.042696049730423506
GIL,0.0046895538257370655,0.10995570837618725,0.04264948036797576
ALLY,0.004689753098106953,0.10998878716273147,0.04263846542073723
EWBC,0.004898500185488824,0.11503745829512199,0.04258178386488689
BANX,0.002224525243631307,0.05226620582410922,0.04256144498258536
AEG,0.004505472853016353,0.1058936693393635,0.042547140741505576
ARI,0.0050717409108397395,0.11921715121747288,0.042542040797368154
RTX,0.0036166551596032107,0.08518246702640972,0.042457741432657896
AC,0.0037563736404342377,0.08850062133657197,0.042444601898879046
WPC,0.002948497375759371,0.06957060587964976,0.042381366936202605
BHB,0.003414135988939918,0.08055842653156352,0.042380867352246866
APRN,0.021338072177038533,0.5041779123581492,0.042322504921399176
WERN,0.0029866599957603665,0.07061614616142475,0.04229429327583271
ROG,0.005733451920630223,0.13559125290616655,0.042284821459670066
CMCSA,0.00320022864772983,0.07580236273348516,0.04221805933650867
RKDA,0.028054595050398992,0.6647555129626431,0.042202876852223355
JOB,0.013140033165079534,0.31219162483561663,0.0420896402073514
LXRX,0.013981169671592904,0.3324718069143207,0.04205219624891655
TCS,0.009113213404428722,0.21678822234886577,0.042037400859181874
AMSF,0.0028116124330489585,0.06690732304703992,0.04202249178422852
HGV,0.005543711840224162,0.1321768868421329,0.0419416130359112
FGB,0.005541004842941889,0.1321440702020502,0.041931543613494056
PPC,0.004641954621320601,0.11072787402362656,0.04192218682289632
WLDN,0.005803085560858721,0.13846241632410106,0.041910907774968705
EL,0.003722360763022806,0.08884196974811336,0.04189867439428147
RWT,0.005725415785244419,0.13698457980345388,0.04179606050154895
MDRX,0.00521107593429755,0.12467975646018799,0.041795685861493646
NFG,0.002625617492449073,0.06286120466674358,0.04176848831276286
GOL,0.010185745732423559,0.24412350970350014,0.04172373953166019
EXG,0.0026093284696726785,0.06254613381305074,0.04171846140757339
PII,0.005254093678649668,0.12600283719599842,0.04169821724313147
STRS,0.0049850486462097365,0.12002780926411857,0.04153244716180936
AFT,0.0016301647822224204,0.039256252484371916,0.041526245605624124
MNSB,0.0032229288368879143,0.07765769940138754,0.04150172953527295
IBCP,0.0037612010566590347,0.09067979816324592,0.0414778278386543
ICD,0.024625972013831,0.5979216455387477,0.041185951700481026
SWKS,0.0041429085138590775,0.10112425028829783,0.040968496696370545
WTFC,0.004171188154327982,0.10197788333763118,0.04090287048337626
KALA,0.03270360175007648,0.8030401568163363,0.04072474019198536
DCF,0.002308271408677223,0.056756445273066634,0.04066976706472131
SNBR,0.008148979334284785,0.20071327263268346,0.04060010196335084
SNDR,0.0033726342507169253,0.0831436247880469,0.040563954955230554
THO,0.006424058329065597,0.15838025577847917,0.04056097963404415
AA,0.007512684685564334,0.18523718136313339,0.040557109702704305
EC,0.005045365483390159,0.12441797181234936,0.04055174192197667
EVC,0.006881581963514989,0.1701452608469792,0.04044533435288548
RVT,0.0032109772076389796,0.07942325149804787,0.04042867985224581
OSBC,0.003965374056930511,0.0980913773451335,0.04042530713967226
PCH,0.0033363308716351553,0.08270993272325398,0.04033772923982977
JBT,0.004419716193595374,0.10964544160557112,0.04030916496733601
HNI,0.0033876891400771163,0.08437078938340194,0.04015239355747415
LOAN,0.0030173045483414544,0.07518857199419325,0.04012982915242064
FBIN,0.0041935518835605635,0.10455645703686851,0.04010801439151521
HEP,0.0035229353708362697,0.08802025275210767,0.04002414513348363
ISD,0.001868674379783847,0.046709382917791906,0.04000640263376412
PFE,0.0030333633499440575,0.07594705385627745,0.03994050059775074
SCL,0.0028717012943026976,0.07199737846064531,0.039886192465638265
CFR,0.0035913697786439636,0.0901772892454433,0.03982565686654234
HI,0.00398002076303493,0.10004666126185574,0.039781645012799356
MTEX,0.005609752894349202,0.14114422118402592,0.03974482870988479
TR,0.0031323710821414314,0.07884439462490628,0.03972851966260062
MFG,0.00237141831671158,0.05971670888116142,0.03971113547852737
LOCO,0.005222030151561245,0.13153938565148732,0.039699365522330915
AAOI,0.012242396538126744,0.30897950688378367,0.039622034035841316
M,0.0066095112582305144,0.16746759065418945,0.03946740520008292
CSV,0.004759415918190643,0.12075976408252655,0.03941226578529985
NFJ,0.002348339299374647,0.05961552812436448,0.03939140310014122
KMX,0.00459128432911733,0.11670659529757063,0.03934040160635979
DLTR,0.003704459418210177,0.09435627552836087,0.03926033957430547
FLS,0.004197181136780585,0.10711042721594752,0.039185551265877805
BDC,0.004620571638668146,0.11801331669260058,0.03915296822564309
DSKE,0.008561762409278561,0.21937360070461384,0.0390282257380958
AMX,0.0033959094404669514,0.08706537860114816,0.03900413109123227
WY,0.003999716690495458,0.10260383670007939,0.0389821357478766
MNDO,0.002624585854864571,0.06736302769068446,0.03896181547711997
TUSK,0.011234301331600628,0.288658644950607,0.038918984510313046
ARDC,0.001961026404755273,0.05058353932112498,0.038768074181323615
BLW,0.0017018776901793636,0.04391708736745834,0.03875206194663128
NGD,0.008284792075430774,0.21422340176184118,0.0386736089861986
KIO,0.001978058798101819,0.0514065216028348,0.03847875204208992
FLWS,0.005760409715484562,0.15000278516387408,0.03840201839713487
KNDI,0.007459593911780887,0.19475294881194954,0.038302854756688466
FCF,0.0032544547215139323,0.0851605195772851,0.038215533884342276
CHMG,0.0029501797408811,0.07730603654692893,0.03816234634005822
SOJC,0.00168785724326473,0.04424639060185171,0.03814677808304873
MULN,0.023573931147801975,0.6191383255993302,0.038075386667401415
TU,0.0020481333263499715,0.05393530591984748,0.03797388911437111
TROX,0.006359014892168476,0.16820851458355052,0.03780435792987104
MRC,0.006177724078951935,0.1635840375100879,0.03776483435048464
AZUL,0.00908384306231811,0.24067845075983466,0.037742652213523624
JACK,0.005405727515977224,0.143875339194586,0.037572300758687914
CENN,0.040323920821551736,1.0784903814156195,0.03738922619654968
CUEN,0.02671880180681656,0.7152763777529385,0.037354514475585576
SPG,0.004226240963681028,0.11317318944283218,0.037343128566822384
EXPE,0.004861220787844063,0.13034244896895025,0.03729576071569813
UNF,0.002773079688884576,0.07463704998625467,0.03715419740457685
PRU,0.0034929836668775166,0.09415846437213213,0.0370968631462869
HII,0.0028465731738565197,0.07677626336992674,0.037076214039501204
FCO,0.002404925858808833,0.06494712729472911,0.037028979709838664
JSM,0.003049406860182262,0.08235354662586646,0.03702823964626282
GPN,0.003460650925789573,0.0935307894252901,0.03700012527483101
FAF,0.00305267055125771,0.08250566586952787,0.036999526263870375
PVBC,0.0040535927790003295,0.10975889352978811,0.03693179339403782
DGICB,0.0026740104822094235,0.07243664817629694,0.03691516034399319
GJH,0.0014991558782594572,0.040707434190321405,0.036827569904071634
DSWL,0.0027386885943653256,0.07440580040698662,0.036807460969241396
STR,0.005648398650220732,0.15349636557927218,0.03679825661607378
ESS,0.0024122896488799825,0.06562508365276437,0.03675865255492696
ANDR,0.010766046082307917,0.2933711940617369,0.03669769323038006
VRDN,0.014391233204219027,0.39243292191525675,0.036671829503964797
QUIK,0.009498668293964438,0.2592929941904652,0.03663295386603132
CHGG,0.006119160676484538,0.16785219744349747,0.03645564830060908
VATE,0.009175890603439043,0.25245740962885704,0.03634629150686729
BXMT,0.0034308548856464716,0.0945981402607272,0.03626767795001574
APWC,0.007984109997530377,0.22050955139824652,0.03620754723277654
SAND,0.004232832078398234,0.11706226217975176,0.0361588098468371
SPB,0.004736899979383012,0.13120488857827403,0.03610307535574087
GDS,0.007878662529262379,0.2182806190857259,0.03609419178973545
FCT,0.0016298913795317032,0.045464493641810835,0.03584976426599404
VRNT,0.00373577518938273,0.10439475485652006,0.035785085127286065
CLSD,0.010972684793679011,0.30717565465773633,0.035721205855018305
BDJ,0.002228915220957339,0.06249942900448778,0.03566296934964464
ING,0.0045035735561630525,0.12644464911867573,0.03561695641178287
CMTL,0.0058295137551840044,0.1638095623128094,0.0355871395593623
HLIO,0.004145504636114174,0.11675549620490776,0.035505862857528755
AHG,0.015956966687268353,0.4501398126554531,0.03544891217938584
EQR,0.002390663219378167,0.0675060681277734,0.0354140492207781
SCSC,0.003767240646605916,0.10646164226328991,0.03538589642727065
UTG,0.0018504942246251224,0.05234010557947224,0.0353551870814507
WTRG,0.002306314628375163,0.0652782033949769,0.03533054692728617
GEVO,0.012565316554549672,0.35607519321123404,0.03528837951678247
BBCP,0.004975183860076334,0.14136625646565035,0.03519357436818893
SCS,0.0042251165397038165,0.12010445227480618,0.03517868371803983
BHE,0.003352841497619445,0.09542758758910255,0.035134928822221696
MCS,0.005141211040231956,0.14660993968166974,0.03506727477956086
ETB,0.002091206268521306,0.05965683895013367,0.03505392349516401
OXSQ,0.003622453183298197,0.10351035476844299,0.0349960464477373
SRL,0.0057169307872505775,0.16344932566354445,0.03497677805669697
KELYB,0.005325768786995941,0.1522736817318967,0.03497497877783535
HONE,0.0027062143468325126,0.07744347308131405,0.03494438251744009
XOMA,0.006246171983880409,0.1790197989700047,0.034890956306609267
LTC,0.002771864156460702,0.07956140806915485,0.03483930493099613
CNHI,0.004261063940645295,0.12239562872120589,0.034813857203603187
NBTB,0.002436545832818704,0.0700301145685049,0.03479282945389479
SYF,0.0040667211282209795,0.11757769188134232,0.03458752305092921
SGRP,0.005674919793914956,0.1645336529744309,0.034490936603692
ARMP,0.010484800419770124,0.30449956669657624,0.03443289109904672
YPF,0.00652679230855391,0.1898898868959709,0.03437145819213396
COLM,0.0025626136222615613,0.07459404446813019,0.03435413162717596
NTIP,0.002355652648671645,0.06889914453010462,0.03418986788206596
MMAT,0.012154347343999505,0.35689916689117074,0.03405540968299803
CARS,0.005725705021882309,0.16837195280746892,0.03400628742739342
OXLC,0.003577634885165951,0.10538174431754385,0.03394928512841432
MTRX,0.0051359627248191275,0.15191605818725012,0.0338078988232343
DRRX,0.009169711973345184,0.2715564585884561,0.03376723949417047
EVI,0.005074464763169338,0.1505817372123354,0.0336990717274953
CSR,0.0028097363847294486,0.08353113702369999,0.03363699435735266
CNNE,0.003139815179506142,0.09347891462084966,0.03358848561989865
CTXR,0.009522694375422231,0.28532154616303457,0.03337530762566702
BCO,0.00394704253210502,0.1186268581732757,0.033272756211242316
GBLI,0.0028677161329023035,0.08628536877845543,0.033235253826930884
SRTS,0.006368161871775152,0.1918109586680058,0.033200198341104305
ITRI,0.004190527391089029,0.12629235806502706,0.03318116357389855
AGD,0.0020049178035574434,0.06070140208935234,0.03302918441004391
FPL,0.003571581662848034,0.10824199529483322,0.032996265942064715
HSON,0.0049310319824564216,0.1494968037493335,0.032984196710482555
PTCT,0.0043712287981253145,0.1327887797764589,0.03291866078959373
THS,0.003393532761737073,0.10319084229505852,0.032885987615391125
ATEX,0.003536920941534102,0.10759223831220142,0.03287338377765676
FEN,0.0033927469677306056,0.10346364559813447,0.03279168202624961
EARN,0.00416502551642933,0.12707913254327696,0.03277505466927015
MFIC,0.003949015752995924,0.12082434369032839,0.032683941268633845
GLW,0.0027510244462080075,0.08431063021381503,0.03262962735815522
NWE,0.001852206064240626,0.05684784717724914,0.03258181542856895
MASI,0.00342889024729428,0.10567259786242726,0.032448244073248526
GGE,0.007753178513437469,0.23897926385068013,0.03244289227655265
ORN,0.0051584841963657,0.15918842972171693,0.03240489403270975
RZLT,0.015192977613351734,0.4689286083985071,0.03239934041396845
CVS,0.002495280114959348,0.07704832960580377,0.0323859080102807
KYN,0.004148690890159285,0.1281212108040143,0.032380984101886875
DORM,0.002577361917708945,0.07965240826433136,0.032357614463530256
GSBD,0.0026616535515986257,0.08257964708024897,0.03223135052892746
OZK,0.0037609131237902956,0.11685710507544683,0.03218386354310356
SMBK,0.002417990112660004,0.07534152566065376,0.032093723765973206
ORRF,0.0026274445794963936,0.08195126214055988,0.0320610630131589
ASIX,0.004363614577527504,0.13613987106868952,0.032052436536581096
EIG,0.002415529485086201,0.07566293997266303,0.03192486950624612
BERY,0.002834180645869849,0.08899145190600388,0.03184778521046513
